Fri Dec  4 19:46:01 2020,18701.80000,6.000,18701.70000,1.000,18703.30000,0.03193636,18511.00000,19512.30000
Fri Dec  4 19:46:05 2020,18701.80000,7.000,18701.70000,1.000,18701.80000,0.01000000,18511.00000,19512.30000
Fri Dec  4 19:46:08 2020,18700.10000,5.000,18700.00000,1.000,18700.00000,0.18791412,18511.00000,19512.30000
Fri Dec  4 19:46:13 2020,18700.10000,6.000,18700.00000,1.000,18700.10000,0.00384330,18511.00000,19512.30000
Fri Dec  4 19:46:16 2020,18700.10000,9.000,18700.00000,1.000,18700.10000,0.00384330,18511.00000,19512.30000
Fri Dec  4 19:46:20 2020,18700.10000,8.000,18700.00000,1.000,18700.10000,0.00384330,18511.00000,19512.30000
Fri Dec  4 19:46:24 2020,18700.50000,1.000,18700.40000,3.000,18700.10000,0.00384330,18511.00000,19512.30000
Fri Dec  4 19:46:28 2020,18700.10000,2.000,18700.00000,1.000,18700.10000,0.00384330,18511.00000,19512.30000
Fri Dec  4 19:46:31 2020,18700.10000,4.000,18700.00000,1.000,18700.10000,0.00384330,18511.00000,19512.30000
Fri Dec  4 19:46:35 2020,18700.10000,6.000,18700.00000,1.000,18700.10000,0.00384330,18511.00000,19512.30000
Fri Dec  4 19:46:39 2020,18700.10000,6.000,18700.00000,1.000,18700.10000,0.00384330,18511.00000,19512.30000
Fri Dec  4 19:46:43 2020,18700.10000,5.000,18700.00000,1.000,18700.10000,0.00384330,18511.00000,19512.30000
Fri Dec  4 19:46:46 2020,18700.10000,2.000,18700.00000,2.000,18700.10000,0.00384330,18511.00000,19512.30000
Fri Dec  4 19:46:50 2020,18700.50000,1.000,18700.40000,3.000,18700.10000,0.00384330,18511.00000,19512.30000
Fri Dec  4 19:46:53 2020,18700.50000,1.000,18700.40000,3.000,18700.10000,0.00384330,18511.00000,19512.30000
