Sun Nov 15 20:10:23 2020,0.27087000,10000.000,0.27080000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:10:26 2020,0.27083000,18723.000,0.27076000,2390.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:10:30 2020,0.27077000,27251.000,0.27069000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:10:34 2020,0.27073000,20000.000,0.27069000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:10:38 2020,0.27071000,10000.000,0.27064000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:10:41 2020,0.27069000,10000.000,0.27064000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:10:45 2020,0.27079000,20000.000,0.27068000,15050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:10:48 2020,0.27078000,1500.000,0.27067000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:10:52 2020,0.27078000,1500.000,0.27067000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:10:56 2020,0.27077000,20000.000,0.27071000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:11:00 2020,0.27077000,21500.000,0.27066000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:11:03 2020,0.27074000,10000.000,0.27064000,2390.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:11:07 2020,0.27070000,10000.000,0.27056000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:11:10 2020,0.27068000,10000.000,0.27054000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:11:14 2020,0.27065000,4000.000,0.27054000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:11:18 2020,0.27064000,20000.000,0.27054000,2390.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:11:22 2020,0.27062000,10000.000,0.27057000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:11:25 2020,0.27082000,10000.000,0.27071000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
Sun Nov 15 20:11:29 2020,0.27082000,20000.000,0.27079000,5050.000,0.27100000,100.00000000,0.26429000,0.27705000
